business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,city,verified,state,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,geo_cluster,country
0x3ef58b00263dae87:0xda6412aedd67e29b,971547225167,Wheels on Lease Car Rental - Al Khawaneej,6G83+QVQ Wheels on Lease Car Rental - Al Khawaneej - Al Khawaneej - Dubai - United Arab Emirates,25.2169674,55.5047378,1.0,5.0,Asia/Dubai,Unknown,ChIJh649JgCL9T4Rm-Jn3a4SZNo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef58b00263dae87:0xda6412aedd67e29b,Car leasing service,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,Dubai,False,Open ⋅ Closes 9 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59f6dfa844b3:0x5125cc1fbba915b3,971567222062,Car express rent a car,Car express rent a car - Free Zone - Al Rashidiya 1 - Ajman - United Arab Emirates,25.395424,55.4587418,52.0,4.8,Asia/Dubai,Unknown,ChIJs0So3_ZZXz4RsxWpux_MJVE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59f6dfa844b3:0x5125cc1fbba915b3,Car rental agency,Closed,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,Ajman,True,Closed ⋅ Opens 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f584a38d6f595:0xcaf2e5729891f735,971526899944,Meydan Cars & Buses Rental,Meydan Cars & Buses Rental - 9 شارع صلاح الدين الأيوبي - 3 Al Nuaimia - Ajman - United Arab Emirates,25.3863914,55.442355,23.0,4.1,Asia/Dubai,Unknown,ChIJlfXWOEpYXz4RNfeRmHLl8so,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f584a38d6f595:0xcaf2e5729891f735,Car rental agency,Closed,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f43d6901daf2d:0xd633dc070ce075cb,971551010648,Monaco Car Rental,"Monaco Car Rental, Al Maha Centre - Abu Hail - Dubai - United Arab Emirates",25.2811144,55.3511436,99.0,4.1,Asia/Dubai,http://www.monacocarrental.ae/,ChIJLa8dkNZDXz4Ry3XgDAfcM9Y,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43d6901daf2d:0xd633dc070ce075cb,Car rental agency,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,Dubai,True,Open ⋅ Closes 12 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f598f23654413:0x8295f9cfc203f0f1,971551554210,Al Yasmeen Car Rental,9FV7+FHV Al Yasmeen Car Rental - Al Rashidiya 1 - Ajman - United Arab Emirates,25.3937299,55.4639212,7.0,4.7,Asia/Dubai,Unknown,ChIJE0RlI49ZXz4R8fADws_5lYI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f598f23654413:0x8295f9cfc203f0f1,Car rental agency,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f592d81dcda73:0x124d351e15647f,971529538951,Al salama rent car llc,Al salama rent car llc - Al Zahir Street - Al Nakhil - Ajman - United Arab Emirates,25.4030974,55.4366038,32.0,4.4,Asia/Dubai,Unknown,ChIJc9rcgS1ZXz4Rf2QVHjVNEgA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f592d81dcda73:0x124d351e15647f,Car rental agency,Closed,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f7804da5720f:0xf38f2577f692a457,971523504227,Stallion Rent A Car LLC,Stallion Rent A Car LLC - Shop No. 07 - Al Hamidiya 1 - Ajman - United Arab Emirates,25.4080593,55.5144444,47.0,4.8,Asia/Dubai,Unknown,ChIJD3KlTYD39T4RV6SS9nclj_M,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f7804da5720f:0xf38f2577f692a457,Car rental agency,Closed,8:30 AM-1:30 PM,8:30 AM-1:30 PM,8:30 AM-1:30 PM,8:30 AM-1:30 PM,8:30 AM-1:30 PM,8:30 AM-1:30 PM,Ajman,True,Closed ⋅ Opens 4:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f69653ed7a8e3:0xa301f63ab9e10f16,971543663000,Retro Car Rental,"Retro Car Rental, hills avenue - 78th St - Mirdif - Dubai - United Arab Emirates",25.2232894,55.4414692,4.0,5.0,Asia/Dubai,Unknown,ChIJ46jXPmVpXz4RFg_huTr2AaM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f69653ed7a8e3:0xa301f63ab9e10f16,Car rental agency,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,Dubai,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f61def72861af:0x844395199289fc6e,971547583609,Skyline Motors Car Rental,"Skyline Motors Car Rental - AL SABI BUILDING, office 116 - Dubai - United Arab Emirates",25.2482775,55.4910685,4.0,5.0,Asia/Dubai,Unknown,ChIJr2Eo995hXz4RbvyJkhmVQ4Q,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f61def72861af:0x844395199289fc6e,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,True,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59d142bda775:0xd25a08145dadf35,Unknown,Awassem Rent A Car,Awassem Rent A Car - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3998077,55.4403152,5.0,3.6,Asia/Dubai,Unknown,ChIJdae9QtFZXz4RNd_aRYGgJQ0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59d142bda775:0xd25a08145dadf35,Car rental agency,Closed,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,Ajman,True,Open ⋅ Closes 9 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f1005710c20b:0xd9fc1cfa23ab6969,Unknown,حلبة مطر,CJJ8+G53 حلبة مطر - Arqoub - Al Hamriyah - United Arab Emirates,25.4312509,55.6154108,1.0,5.0,Asia/Dubai,Unknown,ChIJC8IQVwDx9T4RaWmrI_oc_Nk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f1005710c20b:0xd9fc1cfa23ab6969,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Al Hamriyah,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f73b2554ef4f:0x7137b4675d18b718,971545994460,"Algoud cars rental,","Algoud cars rental, - Al Khartoum St - Al Rawda 3 - Ajman - United Arab Emirates",25.3872317,55.5024422,1.0,5.0,Asia/Dubai,Unknown,ChIJT-9UJTv39T4RGLcYXWe0N3E,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f73b2554ef4f:0x7137b4675d18b718,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Ajman,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3ef5f5b91aa4e7a3:0xa73b2e4389619269,971800283438,Budget Rent a Car | Sharjah Airport Terminal 1,Budget Rent a Car | Sharjah Airport Terminal 1 - Sharjah International Airport Terminal 1 - Sharjah - United Arab Emirates,25.3219904,55.519875,14.0,3.6,Asia/Dubai,http://www.budget-uae.com/,ChIJo-ekGrn19T4RaZJhiUMuO6c,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f5b91aa4e7a3:0xa73b2e4389619269,Car rental agency,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,Sharjah,True,Closed ⋅ Opens 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5f480b028849:0x55c03474300d782e,971564848133,البراق لتأجير السيارات,البراق لتأجير السيارات - شارع الكويت - Al Nuaimia 1 - Ajman - United Arab Emirates,25.3841518,55.4619214,39.0,4.7,Asia/Dubai,Unknown,ChIJSYgCC0hfXz4RLngNMHQ0wFU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5f480b028849:0x55c03474300d782e,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Ajman,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f619d9ef58c71:0xfc6510d8a1420036,971568052776,Lemon rent a car,5C85+VG9 Lemon rent a car - International City - Dubai - United Arab Emirates,25.16716,55.4088721,8.0,4.8,Asia/Dubai,Unknown,ChIJcYz1np1hXz4RNgBCodgQZfw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f619d9ef58c71:0xfc6510d8a1420036,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6111f9aa7a7f:0xd453ac98807a5f18,Unknown,Travaille,"Travaille, England Z02 - X4 - International City - Dubai - United Arab Emirates",25.17199,55.4083016,1.0,5.0,Asia/Dubai,Unknown,ChIJf3qq-RFhXz4RGF96gJisU9Q,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6111f9aa7a7f:0xd453ac98807a5f18,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f7c2c08cb75d:0x1a8f6457fd611593,971528121222,"Super Car Rent a Car, Al jurf","Super Car Rent a Car, Al jurf, Al Jurf 2 Askan Holding - Shop 2, Shaik Rashid Bin Abdul Aziz Aaemi St - Ajman - United Arab Emirates",25.4026665,55.5006624,135.0,4.4,Asia/Dubai,Unknown,ChIJXbeMwML39T4RkxVh_Vdkjxo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f7c2c08cb75d:0x1a8f6457fd611593,Car rental agency,4:30-9 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,Ajman,True,Closed ⋅ Opens 4:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x86568bea7bd5c557:0xcbc7c03645c21e84,Unknown,Ma Location Frenchie 🇨🇵 🇦🇪,Unknown,24.3540069,53.9485752,16.0,4.8,Asia/Dubai,https://www.malocationfrenchie.com/,ChIJV8XVe-qLVoYRhB7CRTbAx8s,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x86568bea7bd5c557:0xcbc7c03645c21e84,"Car rental agency, Service establishment",Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,True,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f617bc62f99e3:0xc5ce83c8f3ac8cf4,97144257868,Al Lamsah Al Sattea Rent A Car L.L.C.,"Al Lamsah Al Sattea Rent A Car L.L.C., England X26 - Shop 10 - International City - England Cluster - Dubai - United Arab Emirates",25.1702869,55.406561,4.0,3.3,Asia/Dubai,Unknown,ChIJ45kvxnthXz4R9Iys88iDzsU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f617bc62f99e3:0xc5ce83c8f3ac8cf4,Car rental agency,Closed,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,Dubai,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x65ba4dd9fe887b55:0x7ac821562b8e2ac9,971522763720,Al Faris Rent A Car- ajman,Unknown,24.3540069,53.9485752,32.0,4.4,Asia/Dubai,Unknown,ChIJVXuI_tlNumURySqOK1YhyHo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x65ba4dd9fe887b55:0x7ac821562b8e2ac9,"Car rental agency, Service establishment",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f61359634f161:0x3228848fec6a7e76,971524905567,Top Choice Rent a Car,5CC4+3JV Top Choice Rent a Car - International City - England Cluster - Dubai - United Arab Emirates,25.1702341,55.4065485,9.0,2.2,Asia/Dubai,Unknown,ChIJYfE0ljVhXz4Rdn5q7I-EKDI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f61359634f161:0x3228848fec6a7e76,Car rental,Closed,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,Dubai,False,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f7d8c6a561f5:0x736ee4b40498687,971585050123,AUTOPLEX Rent A Car,"AUTOPLEX Rent A Car, AL JURF - Jurf Industrial 02 - Ajman - United Arab Emirates",25.4022731,55.4938904,1.0,1.0,Asia/Dubai,Unknown,ChIJ9WGlxtj39T4Rh4ZJQEvuNgc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f7d8c6a561f5:0x736ee4b40498687,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Ajman,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3ef5f751f144039d:0x165576711f51b5bf,97167455355,Alghais rent a car الغيص لتأجير السيارات,Alghais rent a car الغيص لتأجير السيارات - Al Jerf 2 - Ajman - United Arab Emirates,25.4025758,55.5031071,43.0,4.5,Asia/Dubai,http://www.carsrental.com/,ChIJnQNE8VH39T4Rv7VRH3F2VRY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f751f144039d:0x165576711f51b5bf,Car rental agency,5-9 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,9 AM-1 PM,Ajman,True,Closed ⋅ Opens 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5f9c82b53cef:0x6b50c98c23fcf41a,971585739093,Prestige Rent Car,"Prestige Rent Car, Al Baroosa Building - Ground Floor - Sheikh Khalifa Bin Zayed St - Al Nuaimia 1 - Ajman - United Arab Emirates",25.3884271,55.4628619,20.0,4.8,Asia/Dubai,Unknown,ChIJ7zy1gpxfXz4RGvT8I4zJUGs,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5f9c82b53cef:0x6b50c98c23fcf41a,Car rental agency,8:30 AM-9:30 PM,8:30 AM-9 PM,Closed,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,Ajman,True,Closed ⋅ Opens 8:30 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3ef5f5e9c0754807:0x47a13993dcafa5b6,97165527711,Fast Rent A Car - Sharjah شركة حرامية International Airport - permanently closed,Fast Rent A Car - Sharjah شركة حرامية International Airport - permanently closed - Terminal - Arrivals - Sharjah - United Arab Emirates,25.3219781,55.5201082,10.0,1.8,Asia/Dubai,http://www.fastuae.com/,ChIJB0h1wOn19T4RtqWv3JM5oUc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3ef5f5e9c0754807:0x47a13993dcafa5b6,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Sharjah,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f59cf98411d33:0x7397a5896919959,971542504677,درب لتاجير السيارات,درب لتاجير السيارات، بناية فؤاد الفحم محل رقم ٨ - شارع الكويت - Al Nuaimia 1 - Ajman - United Arab Emirates,25.3840232,55.4619067,149.0,4.9,Asia/Dubai,Unknown,ChIJMx1BmM9ZXz4RWZmRllh6OQc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59cf98411d33:0x7397a5896919959,"Car rental agency, Car leasing service, Limousine service",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Ajman,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f59575c49ee37:0xa02c0d251671881f,971561662207,الفرقان لتأجير السيارات AL FURQAN CARS RENTAL,9CXR+856 الفرقان لتأجير السيارات AL FURQAN CARS RENTAL - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3980958,55.4402773,1.0,5.0,Asia/Dubai,Unknown,ChIJN-5JXFdZXz4RH4hxFiUNLKA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59575c49ee37:0xa02c0d251671881f,Car rental agency,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Ajman,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f59d18f063567:0x121b16b2560878cc,971555670909,SUHAJ RENT A CAR COMPANY,SUHAJ RENT A CAR COMPANY - 24 شارع جمال الدين الأفغاني - Al Rashidiya 3 - Ajman - United Arab Emirates,25.3981636,55.4410548,11.0,3.7,Asia/Dubai,Unknown,ChIJZzUGj9FZXz4RzHgIVrIWGxI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59d18f063567:0x121b16b2560878cc,Car rental agency,5-10:30 PM,9 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,8:30 AM-10:30 PM,Ajman,True,Open ⋅ Closes 10:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f614cd888daef:0x8b978ec83b4da601,Unknown,Al Rawaa,"Al Rawaa, France P 06 - P7 - Dubai - United Arab Emirates",25.1619551,55.4046896,4.0,4.8,Asia/Dubai,Unknown,ChIJ79qI2ExhXz4RAaZNO8iOl4s,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f614cd888daef:0x8b978ec83b4da601,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5a344b3d65bd:0x4a286b013a3f7955,97165690118,CARFARE RENT A CAR SHARJAH,CARFARE RENT A CAR SHARJAH - Maleha St - Industrial Area 17 - Industrial Area - Sharjah - United Arab Emirates,25.2862445,55.4498602,34.0,4.1,Asia/Dubai,http://www.carfarellc.com/,ChIJvWU9SzRaXz4RVXk_OgFrKEo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5a344b3d65bd:0x4a286b013a3f7955,Car rental agency,9 AM-7 PM,9 AM-7 PM,Closed,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,Sharjah,True,Closed ⋅ Opens 9 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59002fcdc9eb:0x8b0626d4828e07b7,971508862641,Pak Wheels Rent a Car,9FMJ+8M9 Pak Wheels Rent a Car - Amr Ibn El Aas St - Ajman Industrial 1 - Ajman - United Arab Emirates,25.3832827,55.4817402,16.0,4.9,Asia/Dubai,Unknown,ChIJ68nNLwBZXz4RtweOgtQmBos,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59002fcdc9eb:0x8b0626d4828e07b7,Car rental agency,Closed,8 AM-1:30 PM,8 AM-1:30 PM,8 AM-1:30 PM,8 AM-1:30 PM,8 AM-1:30 PM,8 AM-1:30 PM,Ajman,False,Closed ⋅ Opens 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f633017e64c5d:0x6014096b24fd344,971585381888,Kafo Car Rental LLC,Kafo Car Rental LLC - Warsan 3 - Dubai - United Arab Emirates,25.1623089,55.4625725,2.0,5.0,Asia/Dubai,http://kafocarrental.com/,ChIJXUzmFzBjXz4RRNNPspZAAQY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f633017e64c5d:0x6014096b24fd344,Car rental agency,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,True,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f599f8c6e8bf5:0x23458bdfaa8df66a,97165378007,Speed Drive Rent A Car LLC,Speed Drive Rent A Car LLC - Ajman Industrial 1 - Ajman - United Arab Emirates,25.3919623,55.4896105,87.0,4.4,Asia/Dubai,http://www.speeddrive.ae/,ChIJ9YtujJ9ZXz4RavaNqt-LRSM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f599f8c6e8bf5:0x23458bdfaa8df66a,Car rental agency,8 AM-12 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,Ajman,True,Closed ⋅ Opens 4 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6115c86ff539:0x5a2a34e6cbe9df59,97145821734,Easy Ferry Car Rental Dubai,Easy Ferry Car Rental Dubai - CBD 10 - Dubai - United Arab Emirates,25.1653242,55.4055799,5.0,4.2,Asia/Dubai,Unknown,ChIJOfVvyBVhXz4RWd_py-Y0Klo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6115c86ff539:0x5a2a34e6cbe9df59,Car rental agency,Closed,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,Dubai,True,Open ⋅ Closes 7 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f59bf9fda6217:0xadf36888417b3c2f,971544149040,Ajman rent a car تاجير سيارات في عجمان,"Ajman rent a car تاجير سيارات في عجمان, al - Badr St - Al Rashidiya 3 - Ajman - United Arab Emirates",25.3946613,55.4312148,32.0,4.4,Asia/Dubai,Unknown,ChIJF2Lan79ZXz4RLzx7QYho860,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f59bf9fda6217:0xadf36888417b3c2f,"Car rental agency, Car leasing service",Closed,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,Ajman,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5986c5fac3d1:0x438520fb7dbcf01e,971563690861,Shift Car Rental - Sharjah,Shift Car Rental - Sharjah - Sheikh Mohammed Bin Zayed Rd - inside Nissan Service Center - Al Ruqa Al Hamra - Sharjah - United Arab Emirates,25.3483857,55.4766973,23.0,4.1,Asia/Dubai,https://www.shiftcarrental.com/,ChIJ0cP6xYZZXz4RHvC8ffsghUM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5986c5fac3d1:0x438520fb7dbcf01e,Car rental agency,8 AM-5 PM,8 AM-5 PM,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Sharjah,True,Closed ⋅ Opens 8 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5911a9fb2abd:0x1b19de49bea88e,971566740212,TARIQ Cars Rental,TARIQ Cars Rental - 45 Sheikh Jaber Al-Sabah St - 2 Al Nuaimia - Ajman - United Arab Emirates,25.386779,55.450979,2.0,4.5,Asia/Dubai,https://www.facebook.com/pg/TariqCarsRental,ChIJvSr7qRFZXz4Rjqi-Sd4ZGwA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5911a9fb2abd:0x1b19de49bea88e,Car rental agency,8 AM-10:45 PM,8 AM-10:45 PM,8 AM-10:45 PM,8 AM-10:45 PM,8 AM-10:45 PM,8 AM-10:45 PM,8 AM-10:45 PM,Ajman,False,Open ⋅ Closes 10:45 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
